6.447176951511319164e-03,6.549348488348214273e-03,7.137972199423360878e-03,6.338095683674905070e-03,7.521085306465918018e-03,6.777187385760473533e-03,6.819445481942059545e-03,6.692225632015821185e-03,6.267481958256089156e-03,6.853166847080407499e-03
6.761651737603888157e-03,7.561371815853854851e-03,6.602466455766119700e-03,6.948873583069784671e-03,7.288653020377051581e-03,6.717629472345180465e-03,7.330276772348941032e-03,7.463403912266138897e-03,6.354798222414836592e-03,7.179482407078454330e-03
8.237054893425984833e-03,6.332568344815655420e-03,7.499619226396215914e-03,7.621536793378728969e-03,7.970103637027116036e-03,7.101996174027742047e-03,8.264598618068776451e-03,7.130774128527285483e-03,7.539031463545882092e-03,6.914401674834922892e-03
7.725238247707885177e-03,6.255718690859552247e-03,7.169105076727416356e-03,7.235508045523303747e-03,7.900418157347674150e-03,6.632417506051027298e-03,7.805342420249928442e-03,6.915683871159442053e-03,7.912816236735032219e-03,6.742556702952129041e-03
6.624499256794255837e-03,5.696096621984079143e-03,7.157148268790571727e-03,6.488446963649439903e-03,6.948772497939245153e-03,6.609665943169165843e-03,6.307462101591675835e-03,6.522840071387355464e-03,6.144861369002361379e-03,6.356512444301420234e-03
6.865628193354973881e-03,7.398935515387528375e-03,6.465429887574950137e-03,6.756534115068027826e-03,6.624956086930238602e-03,6.734240468611297180e-03,6.986056348585842520e-03,7.186799949875774182e-03,6.265087370475002151e-03,7.144354005172478227e-03
2.429693560916921981e-03,2.571244137504033207e-03,2.976318670079809714e-03,2.797704922442070460e-03,2.817521747949528615e-03,2.728041300755987015e-03,2.647555798252925786e-03,2.759995930001836722e-03,2.921240648157233909e-03,2.562397245352469790e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.021010869170695654e-03,1.843345807977249916e-03,1.839291985166270670e-03,1.997349358010017725e-03,1.964142346929079533e-03,1.728851462271379378e-03,1.767068232371957074e-03,1.805889045318115555e-03,1.836489418476421444e-03,1.879684282145225541e-03
2.786957441879385142e-04,2.552170796522400102e-04,2.763428807891431770e-04,2.289546437588238265e-04,2.928438894180549271e-04,2.330105926688355513e-04,1.942023742158466596e-04,3.000128658932065288e-04,2.996777709786624063e-04,2.663417124212047828e-04
4.021745102820442012e-04,3.748444502138684013e-04,5.008082987828325070e-04,3.028686336096791292e-04,3.771880452099976729e-04,3.677779824381096100e-04,4.131726479959303049e-04,4.124227958870063811e-04,4.021382412743149982e-04,3.941896096800384728e-04
2.590651640338851084e-04,3.045570857842712386e-04,3.564725718767430482e-04,3.097181471067344052e-04,4.726474809452519701e-04,1.463401764892056131e-04,1.708587675673475413e-04,2.804697013027021503e-04,2.952957737705254066e-04,3.946732189428230802e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.320104689966831757e-05,6.427792833690200143e-05,5.023753796967676800e-05,2.436614426679844863e-05,2.699437744936712365e-05,4.493016235862838469e-05,6.993308339255582340e-05,5.167142021376770663e-05,7.571789616001157574e-05,6.298594231354236195e-05
1.541269326744566630e-04,1.678108927892734260e-04,2.288033143830993854e-04,2.321064393121098190e-04,3.317070092013509313e-04,3.529621223248334896e-04,3.725567394675611317e-06,1.887459622771386241e-04,2.331115994931215788e-04,2.450609873002848366e-04
5.936839676824130557e-04,6.309912489534124811e-04,5.510910555905880947e-04,6.130061576630790226e-04,4.568296227257337308e-04,5.868118436894015615e-04,7.508220503524809216e-04,2.472470881557397877e-04,4.595791114722765037e-04,5.435988283819133664e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.933960136081955738e-04,2.344423245590639669e-04,2.035325753055982202e-04,2.136101362402512409e-04,1.621800146043068545e-04,1.123945647843713924e-04,2.232225524931964820e-04,2.079621587170724832e-04,1.917715184156000303e-04,1.490446648523909739e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.523284841306741403e-04,3.578658773809025397e-04,3.957999573461730490e-04,3.287860531204541271e-04,4.134014445408296383e-04,4.491274116157262155e-04,3.624487743263791898e-04,3.416245178590495953e-04,2.728005809779520709e-04,4.288096033419193332e-04
4.046202639699152202e-04,4.182757642891775894e-04,4.688817262324675942e-04,2.785650833512264609e-04,4.299193920764157826e-04,3.349867978916044116e-04,4.179602590608411279e-04,5.359471363831708668e-04,5.447402540262138472e-04,6.170512100997392266e-04
1.334857858044484480e-04,2.005585135773068619e-04,1.447177594318096918e-04,1.387455560981488533e-04,1.318754235864449118e-04,1.531818178627744490e-04,1.322412952791126130e-04,1.439551166162691314e-04,9.705067335398307328e-05,8.955146007604565777e-05
6.566547069747560861e-03,7.097238692537058587e-03,7.655645417445330891e-03,6.826162229627405834e-03,7.271614375700093461e-03,6.045210018243328369e-03,5.995357479029420067e-03,7.935093691807653532e-03,5.982112402571303916e-03,8.922263537002941836e-03
5.372872833449746609e-04,3.737122926799585593e-04,4.720333169242892871e-04,5.263631542104824524e-04,1.428705705423441958e-06,4.815972627569478767e-04,6.491648276636326513e-04,4.793266736937382448e-04,5.924955997647570220e-04,6.543938154785853417e-04
2.622843395383942519e-04,2.551153469282477801e-04,3.194695307219551123e-04,3.472403546078154583e-04,2.130665787604982492e-04,2.691514245222618789e-04,3.434482904658761192e-04,3.429515036212481965e-04,2.660881082995924293e-04,2.428509938778554433e-04
4.016555733412553882e-04,5.281040613487996815e-04,6.690395938989731478e-04,4.853419232420480523e-04,6.660650040432072568e-04,1.758408072419457096e-05,7.192595160251111838e-04,4.808139320707042206e-04,5.063422830954910714e-04,6.194365676545896850e-04
1.058565889359541334e-04,1.030545667782674325e-04,1.236560339810110489e-04,7.096721000946572310e-05,1.036862707036515348e-04,8.696945874342595049e-05,4.514791809030750636e-05,9.920035672488778701e-05,7.834196735087285398e-05,7.937265744370945676e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.684479564585763712e-05,6.747191577453547312e-05,2.455346094625925735e-05,6.468157504210437386e-05,5.608434356770373991e-05,4.760014621594207577e-05,2.564945838017241274e-05,5.705645944066048772e-05,4.261217213395691395e-05,6.295959800416955758e-05
1.591780123663074067e-05,2.884467614721908266e-05,1.890630706621648695e-05,1.106812568000486360e-05,2.835816511964087277e-05,2.061653990595543380e-05,7.330414946686757321e-06,1.222596863971836756e-05,3.401794368764344666e-05,2.472052233735443747e-05
3.006025636327093725e-03,2.749726282986720075e-03,2.433312260688064860e-03,3.150800991336319065e-03,2.613035750222969782e-03,2.233102772301191578e-03,3.120214439076288843e-03,2.264621691729444206e-03,2.195309775905556707e-03,2.819411819477041312e-03
8.824525175367851915e-03,1.047392072729721839e-02,9.434955047697169209e-03,9.859286999967740647e-03,7.929559323026436415e-03,9.756178245852353131e-03,8.792527490291190961e-03,8.454158940084329638e-03,8.610145428805355411e-03,9.189871882811066067e-03
7.750585717154641601e-04,6.754629531045236272e-04,8.830064251793933025e-04,7.524609572524964965e-04,7.809808953592356669e-04,8.631972039101264236e-04,5.970529556303617782e-04,8.649616366200865367e-04,8.247079473960640958e-04,1.093059656407650848e-03
5.464188053461473127e-04,5.282036017760667872e-04,7.288755323375643597e-04,6.127710697136035068e-04,4.072817177548200486e-04,6.204294548132236820e-04,2.971382953734864798e-04,4.757647442275609196e-04,3.669196034253965118e-04,4.372807050764342639e-04
2.291580186192462853e-04,3.688792197313717864e-04,1.661222354706760993e-04,2.355304923555588735e-04,2.976809174438582793e-04,2.078461493013465970e-04,2.162265854642269572e-04,4.786321059054055602e-05,2.053743444775181005e-04,2.438423635794116141e-04
6.049580642735055865e-03,6.805515320068790744e-03,6.578906495368848188e-03,6.505935087263831594e-03,7.194744829871275310e-03,6.347655738672574287e-03,6.021239980263886835e-03,6.228947081671296765e-03,5.947249069621534170e-03,7.274887977349934337e-03
6.613529524606351351e-04,7.991345560370537041e-04,9.625079991661889467e-04,7.577995063176623568e-04,8.397164666367036784e-04,5.730151050531607929e-04,2.822882396347188116e-04,9.298123552430996065e-04,6.995181630414683402e-04,9.005787227104000659e-04
3.881776575477290797e-03,4.127034343874127868e-03,4.482141038947091462e-03,4.061412373064892702e-03,4.161934805322736394e-03,3.985880126703541561e-03,3.805056253599799817e-03,3.987726767568085078e-03,4.136651251793167783e-03,4.050462149016144375e-03
3.061554866864953268e-03,3.100543315192536443e-03,3.191010062389264962e-03,3.280805077113954898e-03,3.556552614348933421e-03,3.012012829816153401e-03,3.537697684174145093e-03,3.797341917902956419e-03,3.858709230823632007e-03,2.943159645153528136e-03
2.001337806316227930e-03,1.752405508642343370e-03,1.936296277716112154e-03,1.761425768780101051e-03,2.124966053649853925e-03,1.740246913926770181e-03,1.595066366800642829e-03,1.723606472434136873e-03,1.696874598846852007e-03,1.461047865577040422e-03
2.288942351362237889e-03,1.794192342570075831e-03,2.060535775270799005e-03,2.116781784058779578e-03,2.394382639890075409e-03,2.050770078826712455e-03,2.206811461544450157e-03,2.215399439926769767e-03,2.318061224904328400e-03,2.016567677705510559e-03
1.511394015131866081e-04,1.319630575648263562e-04,1.515541434874784427e-04,1.768429284303023091e-04,1.929450467266598983e-04,1.583885554555509415e-04,1.399304970416891082e-04,1.899590938903987806e-04,1.448921975878686278e-04,1.428790392111517666e-04
5.863552483264175812e-04,8.559784631768780055e-04,7.025318448105514297e-04,5.766187368164406388e-04,6.385336769003976520e-04,8.331029702234633719e-04,7.219871670420665915e-04,9.785183458290928459e-04,1.175118874464694185e-03,9.406452201688056489e-04
1.099111444909780903e-02,1.074375304149966827e-02,1.000857320252064066e-02,8.629949397289159510e-03,1.154774605415855547e-02,1.142562179570854458e-02,1.369041973389373452e-02,1.032784010874940143e-02,8.637427613787234185e-03,1.089311282161563831e-02
1.096471508996501535e-03,1.557171937572458462e-03,7.917804355766964140e-04,1.222648388665153671e-03,1.501506976708277732e-03,1.146477328307691276e-03,9.255911437015308402e-04,1.416913209915432589e-03,7.227294036975845555e-04,1.206487969731809403e-03
3.546024073459023204e-04,2.437215295450846956e-04,3.018783729623752835e-04,4.284957953433875949e-04,4.819702647619503416e-04,2.414155957019480613e-04,2.712032558528163894e-04,4.677013917653597363e-04,4.703692974323882845e-04,4.316969479717508700e-04
3.524332145858371417e-04,3.091995958256241552e-04,2.627734894697601872e-04,2.738469251150591095e-04,1.826941597704611665e-04,3.045492791873432074e-04,3.183213003732622234e-04,3.125200244158555097e-04,2.058377763623295959e-04,2.666166719275384674e-04
8.098050202093828517e-03,8.891501502147344110e-03,7.475168425685129424e-03,7.128182424293058421e-03,8.082691329502188909e-03,9.326008914086235738e-03,8.754346320106491317e-03,6.754384969413898543e-03,7.851307343958426055e-03,7.100763979973694594e-03
7.980828457929693871e-04,6.790620673568772622e-04,7.990077423248538374e-04,8.592342725565422839e-04,9.126671167250044805e-04,8.639789101727485309e-04,7.903618405543964354e-04,4.978700870814843594e-04,6.407141963626965210e-04,7.419920410364689483e-04
2.952794719978372073e-04,3.623322050896037603e-04,3.514106185270440613e-04,2.872445267074196255e-04,3.975627572488076174e-04,3.666912065880043427e-04,4.001440047616143438e-04,3.720730624947333467e-04,2.192337100581870184e-04,3.928220341952048554e-04
2.573838201763566119e-06,1.483538451554388931e-05,7.656106908049003739e-06,8.698503274395791009e-06,1.048544301822678587e-05,0.000000000000000000e+00,5.460378465073753249e-06,0.000000000000000000e+00,8.176416134014616031e-06,8.412482925058561452e-06
2.773656960086373028e-03,1.831642629662145853e-03,1.971294295667465942e-03,2.026489152599328381e-03,3.033128425185328738e-03,3.212545186602275109e-03,2.349160109265185752e-03,2.420156874648970134e-03,2.292032709283317680e-03,1.769383318059497166e-03
6.895531464556794825e-03,7.113146457965719045e-03,7.014273237192883079e-03,6.227703193080221314e-03,7.717616989702293269e-03,7.388564652051110397e-03,7.242748272217218626e-03,7.371063687402248585e-03,7.079036660116928489e-03,6.684467600112747182e-03
4.579408149589783358e-04,5.700955503574441433e-04,6.197312637799302915e-04,7.520987124606812527e-04,7.264034578773030529e-04,5.356268106842637352e-04,4.623634307268717361e-04,6.948201449269639490e-04,4.213053071704403615e-04,4.633669515398262028e-04
3.561445800448121194e-05,3.979326685027542086e-05,2.456560474382375972e-05,2.446975065856091058e-05,2.106694996023113561e-05,3.834913253245410877e-05,2.439879218437097385e-05,4.058591266663617305e-05,5.015229970566623986e-05,4.160651087084242289e-05
6.563244819171600540e-04,7.120512915739967211e-04,7.643789681783943546e-04,6.430384505445103016e-04,8.099996948395556248e-04,7.970897919361407541e-04,6.379802119827262001e-04,8.429540018213377110e-04,6.689553941037264815e-04,5.688982786930378045e-04
6.389542001239941101e-03,6.086140270343379059e-03,6.558527225115854536e-03,7.279408437910955994e-03,6.016345273411424777e-03,6.222278142043991510e-03,6.768640129416797838e-03,6.211763249388470298e-03,6.079871467036024150e-03,6.748016315971995006e-03
1.031246144728039001e-03,1.066023129316717635e-03,5.687087891794708134e-04,1.004083130312165804e-03,9.562264776674558441e-04,7.743152623266245363e-04,8.997055134778472567e-04,9.470911860215668054e-04,8.796899400582285393e-04,1.256767630326076053e-03
7.147757995711449298e-04,8.465470474494557257e-04,1.002854479834250963e-03,6.813444538630355476e-04,8.869277687059560133e-04,1.538175064571864915e-03,3.344686556244882221e-04,1.262805619021900453e-03,9.680641538286341094e-04,9.986460750318008200e-04
1.379744958059692454e-05,4.465811505674384125e-06,3.994973171583271182e-06,5.309886255927049169e-06,5.214175105561238730e-06,6.386602186945405729e-06,5.255330015883517658e-06,2.829570908421565237e-06,1.363305933009003074e-06,3.076096665218317814e-06
1.370089433978942525e-03,1.488782457224393238e-03,1.942424095753844410e-03,1.177973977874515431e-03,8.703036323953590664e-04,2.056818003727541467e-03,1.263997773859387372e-03,1.268967396163133516e-03,1.193903935051257624e-03,1.561919849005398908e-03
1.007575757575757452e-06,0.000000000000000000e+00,3.278318458631607331e-06,0.000000000000000000e+00,4.826951712809977662e-06,9.702544851637482105e-06,0.000000000000000000e+00,6.966655885122810139e-06,4.172015319579159008e-06,2.957844680207245832e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.270373556967214650e-03,8.003352710099572928e-03,6.839022198517424010e-03,7.457256956233579079e-03,7.138191293644772020e-03,7.845677418852321436e-03,6.969008646689741314e-03,6.608230541784425142e-03,6.690073800032843299e-03,6.899030193156528538e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.717860895751866497e-04,3.855600384727470844e-04,5.223451241980901945e-04,4.541887904578880103e-04,4.150169595334113706e-04,5.396907321991073394e-04,3.623790522440065599e-04,4.563530861082344204e-04,5.895342951149922959e-04,4.599327229860746815e-04
5.825160927118198202e-04,4.058922064537872623e-04,5.253220572256201261e-04,5.189942696223529255e-04,6.546823585830659816e-04,5.418539318652623813e-04,3.007374234230212858e-04,5.201113198337384540e-04,5.707736744601101626e-04,5.741144281456999092e-04
1.974085835913609371e-04,3.210919345073938512e-04,1.611727616730265788e-04,1.785953608277682247e-04,1.562612136296042276e-04,2.040836532344123130e-04,2.052317401568787129e-04,2.159064021505100253e-04,2.140220734166479425e-04,1.759231333969791210e-04
3.115102897970639136e-05,2.227432475926080150e-05,1.472398376825882401e-05,3.872555260241212523e-05,3.446456393143109407e-05,1.417009732772100992e-05,2.234950916542517005e-05,2.705772288233422812e-05,2.787814189815328173e-05,3.780714178317382359e-05
4.667174340702351159e-04,3.526364848474039006e-04,4.553020530602337095e-04,4.348179139831821554e-04,3.214893198389662363e-04,3.305814573670310058e-04,3.290762325433218161e-04,4.276767865790318240e-04,3.510484315342804408e-04,3.931887492241541702e-04
7.024916418028786039e-04,7.775711561013558129e-04,6.481179204712545850e-04,9.871761414256339899e-04,8.766299607629253520e-04,5.773348518428943850e-04,7.775511217822826324e-04,6.350858180268599768e-04,6.734851399084320961e-04,7.480668098688543011e-04
1.722595233458196415e-05,2.544529666077066730e-05,2.145606806971263970e-05,2.703483192294581762e-05,2.405797326454257404e-05,2.015024810469881553e-05,1.294307858001209692e-05,3.408428240635367421e-05,1.634860979767863720e-05,2.648340866007172851e-05
6.224110382069108485e-04,5.184266076571324025e-04,4.862140873760181000e-04,6.228887209460386978e-04,5.086431413825517455e-04,5.421362029556956808e-04,7.583742638857255813e-04,4.969412132237063622e-04,4.632990290674521912e-04,5.122914727053477432e-04
5.288027115501916890e-03,5.516678187779825229e-03,6.562921658494879490e-03,5.895310675492921107e-03,6.314874839653562659e-03,5.046450335856340202e-03,4.976386886157512998e-03,6.244336666964169294e-03,6.868616398957737637e-03,5.273512384777311740e-03
4.712558393604068222e-04,4.127511004649644108e-04,4.263272991090415708e-04,5.151830439202683591e-04,3.572590379335859219e-04,4.529977959493586281e-04,4.002523231349629359e-04,4.550514210345886945e-04,3.793908054658874131e-04,4.269397126967592335e-04
6.394934105997580626e-04,6.079015699806311537e-04,8.323329817827556515e-04,8.149945834789845125e-04,2.906314147424404943e-04,8.001747883336285871e-04,6.223076728008901989e-04,7.159158871351040034e-04,8.526449738364885039e-04,6.848712898419135817e-04
1.326100174848521707e-03,1.203564022009643523e-03,1.425175366394792423e-03,1.392867263950198177e-03,1.337405766142544215e-03,5.754877519612959253e-04,1.462618374243003722e-03,1.353136551802102934e-03,1.584898786415283103e-03,1.669383057607053220e-03
2.925630715015109675e-05,3.099583247620976966e-05,3.499541500433651876e-05,2.857888730213810192e-05,2.346533492142247079e-05,1.692997091188755643e-05,1.382530844742601633e-05,3.760462487434101985e-05,1.935151893149232889e-05,3.828355464043920722e-05
9.055708347498084114e-04,6.989934076889645857e-04,6.518368953341914821e-04,9.870249496656618386e-04,6.686080116893271382e-04,7.247894407288413233e-04,1.173626283253055872e-03,8.311587607929745445e-04,6.893257939309168497e-04,7.322528926439010382e-04
1.054182135025025555e-04,1.359204936712039998e-04,1.386208211647149181e-04,1.527296440272806366e-04,2.253591250864456317e-04,2.805260160577054284e-05,1.851852183567734549e-04,1.239944187277763757e-04,1.503318074486928631e-04,2.029983997681783828e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.727483955994032819e-04,4.268924037768197645e-04,4.945470685720476916e-04,3.267850099132476411e-04,2.977577344346146889e-04,3.551014652145355419e-04,3.611348502436427326e-04,3.493453708023128287e-04,3.624899582209919384e-04,3.615249243058090865e-04
1.659946236559140414e-06,2.507574200043759352e-06,5.494841261988368821e-06,1.789087741806390241e-06,0.000000000000000000e+00,2.612639258601990639e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.583349359223866388e-06,6.077841304105191724e-06
4.060258250461986878e-06,1.754456696832472633e-05,8.530732588707809068e-06,1.002184983811928772e-05,0.000000000000000000e+00,4.841120054486980648e-06,1.226657248281639865e-05,3.971005412080928400e-06,0.000000000000000000e+00,1.020653997236908801e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.241479895005589170e-04,1.860370238195503169e-04,3.141082939226889985e-06,3.051544106508232682e-04,3.890268793196356581e-04,2.385922964989065445e-04,2.537034593088342729e-04,2.891361461087015310e-04,2.716407441915580628e-04,3.116971732655093559e-04
1.427166234463023981e-06,0.000000000000000000e+00,3.038344559785681665e-06,1.641975308641975498e-06,4.358882771106007198e-06,0.000000000000000000e+00,4.037795433407650238e-06,3.624276745150110752e-06,4.743822193530472745e-06,5.756235494963600191e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.431991938412984243e-04,6.322990383488838679e-04,4.066556213416447634e-04,1.364621493000752524e-03,1.865998234573046973e-04,8.575790806597458332e-04,8.535927275073097341e-04,6.414792357066362045e-04,1.039832470007906592e-03,8.059342370112899468e-04
1.852036650914848544e-03,1.693209876925801495e-03,1.543797336380097569e-03,1.408951167054755963e-03,1.326301526810774040e-03,2.142720541651507802e-03,1.788314325437529405e-03,1.486759259059372736e-03,2.026540976444560910e-03,1.232503800544558405e-03
2.715021958314430385e-04,1.767198434780769753e-04,2.755953662283979833e-04,2.693203617211611381e-04,2.035945629340215029e-04,2.767230733274156319e-04,2.526086434281999121e-04,3.349350099301760570e-04,2.020343825504972721e-04,2.271718674241390249e-04
2.191689507260371214e-04,3.550529275986774634e-04,2.525882761071117171e-04,1.804162278018150653e-04,1.536190885899396316e-04,2.824613586638765033e-04,2.945235149675525812e-04,3.316868787278998880e-04,3.139831704511300363e-04,3.273543057056826889e-04
2.287953719821538408e-05,7.275892679573238330e-06,1.738428424171149884e-05,1.216216967732596645e-05,1.716361571567761135e-06,1.193625718368858672e-05,1.517082820490066020e-05,2.089123352820115471e-05,2.150870890286835096e-05,0.000000000000000000e+00
